username,country,score,date_written,positive,negative,tags,hotel
Julen,España,8.0,Escrito en 28 de agosto de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Claudia,Argentina,10.0,Escrito en 21 de agosto de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 6 noches', '•Enviado por móvil']",PamplonaYamaguchi
Maryam,España,10.0,Escrito en 20 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Pablo,España,9.0,Escrito en 19 de agosto de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Xavier,España,9.0,Escrito en 18 de agosto de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Linares,España,10.0,Escrito en 17 de agosto de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Aida,España,9.0,Escrito en 14 de febrero de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Naigle,España,10.0,Escrito en 14 de febrero de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Manuel,España,9.0,Escrito en 12 de febrero de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Isabel,España,8.0,Escrito en 27 de enero de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
María,España,10.0,Escrito en 23 de enero de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Joselinha,España,8.0,Escrito en 22 de enero de 2025,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Amaia,España,10.0,Escrito en 5 de enero de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Rodriguez,España,8.0,Escrito en 5 de enero de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 9 noches', '•Enviado por móvil']",PamplonaYamaguchi
Elena,España,10.0,Escrito en 3 de enero de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Alberto,España,9.0,Escrito en 26 de diciembre de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 10 noches', '•Enviado por móvil']",PamplonaYamaguchi
Estefanía,España,10.0,Escrito en 22 de diciembre de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Teresa,España,10.0,Escrito en 15 de diciembre de 2024,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Aratz,España,8.0,Escrito en 8 de diciembre de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Sandra,España,10.0,Escrito en 6 de diciembre de 2024,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Angel,España,8.0,Escrito en 2 de diciembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']",PamplonaYamaguchi
Pablo,España,10.0,Escrito en 30 de noviembre de 2024,,,"['•Viaje de negocios', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Goia,España,8.0,Escrito en 27 de noviembre de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Myryam,España,9.0,Escrito en 27 de noviembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Alicia,España,8.0,Escrito en 24 de noviembre de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Marina,España,9.0,Escrito en 18 de noviembre de 2024,,,"['•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Gumersindo,España,9.0,Escrito en 15 de noviembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Ana,España,8.0,Escrito en 11 de noviembre de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches']",PamplonaYamaguchi
Raquel,España,10.0,Escrito en 9 de noviembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Rosa,España,10.0,Escrito en 8 de noviembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Monica,España,9.0,Escrito en 4 de noviembre de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Araceli,España,10.0,Escrito en 4 de julio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Beatriz,España,8.0,Escrito en 2 de julio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
José,España,9.0,Escrito en 28 de junio de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Alejandro,España,10.0,Escrito en 26 de junio de 2024,,,"['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Carmen,España,9.0,Escrito en 20 de junio de 2024,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 13 noches', '•Enviado por móvil']",PamplonaYamaguchi
Silvestre,España,10.0,Escrito en 20 de junio de 2024,,,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Jaione,España,9.0,Escrito en 17 de junio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Gabriela,México,10.0,Escrito en 14 de junio de 2024,,,"['•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Roi,España,9.0,Escrito en 9 de junio de 2024,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']",PamplonaYamaguchi
Gotzon,España,8.0,Escrito en 5 de junio de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Francia,España,10.0,Escrito en 1 de junio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Jorge,España,10.0,Escrito en 15 de mayo de 2024,,,"['•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
M,España,9.0,Escrito en 14 de mayo de 2024,,,"['•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
María,España,8.0,Escrito en 13 de mayo de 2024,,,"['•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
María,España,10.0,Escrito en 9 de mayo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 8 noches']",PamplonaYamaguchi
Jose,España,9.0,Escrito en 4 de mayo de 2024,,,"['•Viaje de negocios', '•Grupo', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Maider,España,10.0,Escrito en 3 de mayo de 2024,,,"['•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Maria,España,10.0,Escrito en 27 de abril de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Lvb,España,9.0,Escrito en 23 de abril de 2024,,,"['•Viaje de negocios', '•Grupo', '•Estudio', '•Estancia de 1 noche']",PamplonaYamaguchi
Maria,España,8.0,Escrito en 19 de abril de 2024,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Miquel88,España,10.0,Escrito en 5 de abril de 2024,,,"['•Viaje de ocio', '•Pareja', '•Apartamento con terraza', '•Estancia de 3 noches']",PamplonaYamaguchi
Serena,España,9.0,Escrito en 4 de abril de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Sonia,España,10.0,Escrito en 2 de abril de 2024,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento Deluxe', '•Estancia de 5 noches', '•Enviado por móvil']",PamplonaYamaguchi
Mònica,España,9.0,Escrito en 1 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Jose,España,10.0,Escrito en 30 de marzo de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Alba,España,10.0,Escrito en 26 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Laura,España,9.0,Escrito en 25 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Joaquin,España,10.0,Escrito en 24 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Dovale,España,8.0,Escrito en 22 de septiembre de 2023,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Marta,España,10.0,Escrito en 20 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Juanjosem_,España,10.0,Escrito en 17 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Pablo,España,9.0,Escrito en 17 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Maria,España,10.0,Escrito en 16 de septiembre de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 12 noches', '•Enviado por móvil']",PamplonaYamaguchi
Javier,España,10.0,Escrito en 9 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Adrián,España,8.0,Escrito en 8 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Laura,España,9.0,Escrito en 7 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 6 noches']",PamplonaYamaguchi
Susana,España,9.0,Escrito en 5 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Anita,España,8.0,Escrito en 4 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Rocio,España,10.0,Escrito en 3 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Sonia,España,10.0,Escrito en 2 de septiembre de 2023,,,"['•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",PamplonaYamaguchi
Diaz,España,8.0,Escrito en 2 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Gema,España,10.0,Escrito en 1 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Barbara,España,8.0,Escrito en 31 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
María,España,10.0,Escrito en 31 de agosto de 2023,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Susana,España,10.0,Escrito en 31 de agosto de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",PamplonaYamaguchi
Andrés,Italia,10.0,Escrito en 28 de agosto de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Alejandro,España,9.0,Escrito en 28 de agosto de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
Marcos,España,8.0,Escrito en 22 de agosto de 2023,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",PamplonaYamaguchi
Maite,Francia,10.0,Escrito en 22 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",PamplonaYamaguchi
